Brand,Model,Year,Title,BodyType,Doors,Seats,Kilometres,FuelType,Transmission,DriveType,Cylinders,EngineLiters,Fuel100KM,UsedOrNew,Color,City,State,Price
Kia,Picanto,2018,2018 Kia Picanto GT-Line,Hatchback,5,5,115923.0,Unleaded,Automatic,Front,4.0,1.2,5.8,USED,Black,West Ryde,NSW,16388.0
Volkswagen,Passat,2022,2022 Volkswagen Passat 162TSI Elegance,Sedan,4,5,15647.0,Premium,Automatic,Front,4.0,2.0,6.9,USED,Silver,Blacktown,NSW,46880.0
Kia,Optima,2019,2019 Kia Optima SI,Sedan,4,5,54300.0,Unleaded,Automatic,Front,4.0,2.4,8.3,USED,Silver,Lindfield,NSW,24990.0
Subaru,Impreza,2012,2012 Subaru Impreza 2.0I-L (awd),Hatchback,5,5,156472.0,Unleaded,Automatic,AWD,4.0,2.0,6.8,USED,Black,Enfield,SA,14990.0
Nissan,Pathfinder,2009,2009 Nissan Pathfinder ST-L (4X4),SUV,4,7,236333.0,Diesel,Automatic,4WD,4.0,2.5,10.5,USED,Silver,Minchinbury,NSW,6995.0
BMW,X3,2021,2021 BMW X3 Sdrive20I M Sport,SUV,4,5,15240.0,Unleaded,Automatic,Rear,4.0,2.0,7.4,USED,White,Jamisontown,NSW,65990.0
BMW,328I,2013,2013 BMW 328I Modern Line,Sedan,4,5,101884.0,Premium,Automatic,Rear,4.0,2.0,6.3,USED,Black,Artarmon,NSW,19900.0
Toyota,Kluger,2017,2017 Toyota Kluger Grande (4X4),SUV,4,7,138667.0,Unleaded,Automatic,AWD,6.0,3.5,9.5,USED,Silver,Artarmon,NSW,37990.0
Mazda,2,2013,2013 Mazda 2 NEO,Hatchback,5,5,59409.0,Unleaded,Automatic,Front,4.0,1.5,6.8,USED,Black,Minchinbury,NSW,15995.0
Skoda,Fabia,2014,2014 Skoda Fabia 77 TSI Monte Carlo,Hatchback,5,5,72737.0,Unleaded,Automatic,Front,4.0,1.2,5.3,USED,White,Minchinbury,NSW,14995.0
Holden,Calais,2018,2018 Holden Calais V,Hatchback,5,5,109778.0,Premium,Automatic,AWD,6.0,3.6,9.1,USED,Grey,Strathalbyn,SA,29990.0
Mini,Clubman,2017,2017 Mini Clubman Cooper S,Wagon,4,5,81101.0,Premium,Automatic,Front,4.0,2.0,5.9,USED,White,Homebush,NSW,34990.0
GWM,UTE,2023,2023 GWM UTE Cannon-L (4X4),Ute / Tray,4,5,12.0,Diesel,Automatic,4WD,4.0,2.0,9.4,NEW,Grey,Kirrawee,NSW,44085.0
Mercedes-Benz,A180,2021,2021 Mercedes-Benz A180,Sedan,4,5,20022.0,Unleaded,Automatic,Front,4.0,1.3,5.7,USED,Silver,Smeaton Grange,NSW,54880.0
Audi,Q7,2019,2019 Audi Q7 45 TDI Quattro,SUV,4,7,34580.0,Diesel,Automatic,AWD,6.0,3.0,5.9,USED,White,Pennant Hills,NSW,74800.0
Mazda,CX-5,2015,2015 Mazda CX-5 Akera (4X4),SUV,4,5,124085.0,Diesel,Automatic,AWD,4.0,2.2,5.7,USED,White,Blacktown,NSW,23990.0
Mitsubishi,ASX,2020,2020 Mitsubishi ASX LS (2WD),SUV,4,5,58132.0,Unleaded,Automatic,Front,4.0,2.0,7.6,USED,Red,Tweed Heads South,NSW,24990.0
Ford,Ranger,2015,2015 Ford Ranger XL 2.2 HI-Rider (4X2),Ute / Tray,4,5,194655.0,Diesel,Automatic,Rear,4.0,2.2,8.9,USED,White,Minchinbury,NSW,28995.0
Toyota,Corolla,2018,2018 Toyota Corolla Ascent Sport,Hatchback,5,5,67820.0,Unleaded,Automatic,Front,4.0,1.8,6.1,USED,Red,Enfield,SA,24990.0
Toyota,Kluger,2018,2018 Toyota Kluger GX (4X2),SUV,4,7,49156.0,Unleaded,Automatic,Front,6.0,3.5,9.1,USED,White,Alexandria,NSW,39990.0
Volkswagen,Scirocco,2016,2016 Volkswagen Scirocco R Wolfsburg Edition,Hatchback,3,4,76892.0,Premium,Manual,Front,4.0,2.0,8.1,USED,White,Homebush,NSW,37990.0
Mercedes-Benz,S450,2020,2020 Mercedes-Benz S450 4Matic (hybrid),Sedan,4,5,8399.0,Hybrid,Automatic,AWD,6.0,3.0,8.2,USED,White,Carlton,NSW,118888.0
Toyota,Landcruiser,2012,2012 Toyota Landcruiser Workmate (4X4),Ute / Tray,2,3,325999.0,Diesel,Manual,4WD,8.0,4.5,11.5,USED,White,Roselands,NSW,49990.0
Mitsubishi,Triton,2017,2017 Mitsubishi Triton GLS (4X4),Ute / Tray,4,5,129614.0,Diesel,Automatic,4WD,4.0,2.4,7.6,USED,White,Granville,NSW,32999.0
Nissan,Pulsar,2003,2003 Nissan Pulsar ST,Sedan,4,5,146007.0,Unleaded,Manual,Front,4.0,1.8,7.8,USED,Gold,Molendinar,QLD,3990.0
GWM,UTE,2023,2023 GWM UTE Cannon Vanta (4X4),Ute / Tray,4,5,7.0,Diesel,Automatic,4WD,4.0,2.0,9.4,NEW,Black,Kirrawee,NSW,48085.0
Mitsubishi,Outlander,2020,2020 Mitsubishi Outlander ES 7 Seat (awd),SUV,4,7,56495.0,Unleaded,Automatic,AWD,4.0,2.4,7.2,USED,Brown,Ryde,NSW,28888.0
BMW,435I,2014,2014 BMW 435I,Coupe,2,4,71634.0,Premium,Automatic,Rear,6.0,3.0,7.4,USED,Black,Rozelle,NSW,36800.0
BMW,X1,2017,2017 BMW X1 Xdrive 25I,SUV,4,5,67704.0,Premium,Automatic,AWD,4.0,2.0,6.6,USED,White,Rozelle,NSW,36800.0
Hyundai,I30,2022,2022 Hyundai I30 N Premium With Sunroof,Sedan,4,5,14350.0,Premium,Automatic,Front,4.0,2.0,8.2,USED,White,Liverpool,NSW,54888.0
Mitsubishi,Outlander,2013,2013 Mitsubishi Outlander ES (4X2),SUV,4,5,187716.0,Unleaded,Automatic,Front,4.0,2.0,6.6,USED,Grey,Minchinbury,NSW,15989.0
Ford,Puma,2022,2022 Ford Puma,SUV,5,5,11284.0,Premium,Automatic,Front,3.0,1.0,5.3,USED,Grey,Warwick Farm,NSW,29888.0
Mitsubishi,Triton,2018,2018 Mitsubishi Triton Exceed (4X4),Ute / Tray,4,5,69804.0,Diesel,Automatic,4WD,4.0,2.4,7.6,USED,White,Greenacre,NSW,43800.0
Volkswagen,T-ROC,2022,2022 Volkswagen T-ROC 140TSI R-Line,SUV,4,5,14.0,Premium,Automatic,AWD,4.0,2.0,7.3,DEMO,Grey,Chatswood,NSW,57990.0
Honda,CR-V,2018,2018 Honda CR-V VTI-S (2WD),SUV,4,5,123995.0,Unleaded,Automatic,Front,4.0,1.5,7.3,USED,Grey,Berwick,VIC,28999.0
Nissan,X-Trail,2018,2018 Nissan X-Trail ST-L (4WD),SUV,4,5,62669.0,Unleaded,Automatic,4WD,4.0,2.5,8.3,USED,Silver,Strathalbyn,SA,31990.0
BMW,M3,2015,2015 BMW M3,Sedan,4,5,65112.0,Premium,Automatic,Rear,6.0,3.0,8.3,USED,Yellow,Liverpool,NSW,82950.0
Volkswagen,Golf,2020,2020 Volkswagen Golf 110 TSI Comfortline,Hatchback,5,5,22810.0,Premium,Automatic,Front,4.0,1.4,5.4,USED,Black,Brookvale,NSW,28490.0
Volkswagen,Tiguan,2020,2020 Volkswagen Tiguan 162 TSI Highline,SUV,4,5,51859.0,Premium,Automatic,AWD,4.0,2.0,8.1,USED,White,Rozelle,NSW,52800.0
Honda,Civic,2021,2021 Honda Civic VTI-LX,Hatchback,4,5,8524.0,Unleaded,Automatic,Front,4.0,1.5,6.3,USED,White,Narellan,NSW,43888.0
Toyota,Yaris,2018,2018 Toyota Yaris Ascent,Hatchback,5,5,50352.0,Unleaded,Automatic,Front,4.0,1.3,6.4,USED,White,Belmore,NSW,20888.0
Jeep,Compass,2018,2018 Jeep Compass Longitude (fwd),SUV,4,5,84230.0,Unleaded,Automatic,Front,4.0,2.4,7.9,USED,White,Elderslie,NSW,21999.0
Subaru,Forester,2016,2016 Subaru Forester 2.0XT Premium,SUV,4,5,64732.0,Premium,Automatic,AWD,4.0,2.0,7.2,USED,Black,Greenacre,NSW,35800.0
Nissan,Patrol,2012,2012 Nissan Patrol ST (4X4),SUV,4,7,228875.0,Diesel,Automatic,4WD,4.0,3.0,11.8,USED,Silver,Enfield,SA,32990.0
Ram,1500,2020,2020 Ram 1500 Express (4X4),Commercial,4,5,93862.0,Unleaded,Automatic,4WD,8.0,5.7,12.2,USED,White,Carlton,NSW,75888.0
Nissan,Pulsar,2005,2005 Nissan Pulsar ST,Sedan,4,5,175185.0,Unleaded,Automatic,Front,4.0,1.8,7.9,USED,Grey,Lansvale,NSW,5550.0
Toyota,Hilux,2009,2009 Toyota Hilux SR,Ute / Tray,2,4,423077.0,Unleaded,Automatic,Rear,6.0,4.0,11.8,USED,White,Chester Hill,NSW,7499.0
Mercedes-Benz,B200,2017,2017 Mercedes-Benz B200,Hatchback,5,5,51923.0,Premium,Automatic,Front,4.0,1.6,5.9,USED,Silver,Kirrawee,NSW,23890.0
Volkswagen,Golf,2017,2017 Volkswagen Golf GTI,Hatchback,5,5,58586.0,Premium,Automatic,Front,4.0,2.0,6.7,USED,White,Molendinar,QLD,30990.0
Nissan,X-Trail,2015,2015 Nissan X-Trail ST (4X4),SUV,4,5,78291.0,Unleaded,Automatic,4WD,4.0,2.5,8.3,USED,Red,Enfield,SA,22990.0
Toyota,Corolla,2017,2017 Toyota Corolla Hybrid,Hatchback,5,5,21398.0,Hybrid,Automatic,Front,4.0,1.8,4.1,USED,White,South Hurstville,NSW,29990.0
Kia,Stinger,2018,2018 Kia Stinger GT (blk LTH W Michelin Tyr),Sedan,4,5,114501.0,Unleaded,Automatic,Rear,6.0,3.3,10.2,USED,Silver,Brookvale,NSW,39999.0
Mini,Cooper,2017,2017 Mini Cooper S,Hatchback,3,4,28000.0,Premium,Automatic,Front,4.0,2.0,5.5,USED,White,Sydney,NSW,41500.0
Holden,Commodore,2018,2018 Holden Commodore LT,Wagon,4,5,55912.0,Premium,Automatic,Front,4.0,2.0,7.7,USED,White,Enfield,SA,22990.0
Mazda,BT-50,2014,2014 Mazda BT-50 XTR (4X4),Ute / Tray,4,5,157923.0,Diesel,Manual,4WD,5.0,3.2,8.9,USED,White,Liverpool,NSW,35950.0
Ford,Territory,2015,2015 Ford Territory TX (rwd),SUV,4,5,315492.0,Diesel,Automatic,Rear,6.0,2.7,8.2,USED,White,Penrith,NSW,11950.0
Nissan,X-Trail,2014,2014 Nissan X-Trail TS (fwd),SUV,4,5,90041.0,Diesel,Automatic,Front,4.0,1.6,5.3,USED,Grey,Molendinar,QLD,19990.0
Toyota,Kluger,2021,2021 Toyota Kluger GX Hybrid AWD,SUV,5,7,58455.0,Hybrid,Automatic,AWD,4.0,2.5,5.6,USED,White,Blacktown,NSW,59888.0
BMW,X7,2019,2019 BMW X7 Xdrive 30D,SUV,4,7,70517.0,Diesel,Automatic,AWD,6.0,3.0,7.3,USED,Grey,Carlton,NSW,98888.0
Kia,Sorento,2021,2021 Kia Sorento Sport+ 7 Seat,SUV,4,7,14699.0,Unleaded,Automatic,Front,6.0,3.5,9.7,USED,White,Arncliffe,NSW,54990.0
Toyota,RAV4,2019,2019 Toyota RAV4 GX AWD Hybrid,SUV,5,5,136608.0,Hybrid,Automatic,AWD,4.0,2.5,4.8,USED,White,Brookvale,NSW,44888.0
Nissan,Navara,2016,2016 Nissan Navara ST-X (4X2) (sunroof),Ute / Tray,4,5,162887.0,Diesel,Manual,Rear,4.0,2.3,6.3,USED,Black,Enfield,SA,28990.0
Jeep,Grand,2020,2020 Jeep Grand Cherokee Trackhawk (4X4),SUV,4,5,29464.0,Premium,Automatic,4WD,8.0,6.2,16.8,USED,Silver,Arncliffe,NSW,159990.0
Nissan,Navara,2016,2016 Nissan Navara RX (4X2),Ute / Tray,2,4,191645.0,Diesel,Manual,Front,4.0,2.3,6.4,USED,White,Bankstown,NSW,19888.0
Isuzu,MU-X,2023,2023 Isuzu MU-X LS-T (4X4),SUV,4,7,25.0,Diesel,Automatic,4WD,4.0,3.0,8.3,DEMO,Silver,Blacktown,NSW,75890.0
Hyundai,Elantra,2019,2019 Hyundai Elantra Active,Sedan,4,5,102464.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,Grey,Liverpool,NSW,19888.0
Mazda,2,2018,2018 Mazda 2 NEO,Hatchback,5,5,11140.0,Unleaded,Automatic,Front,4.0,1.5,5.5,USED,Blue,Enfield,SA,21990.0
Holden,UTE,2013,2013 Holden UTE SS-V,Ute / Tray,2,2,87585.0,Unleaded,Automatic,Rear,8.0,6.0,12.4,USED,Grey,Homebush West,NSW,39995.0
GWM,UTE,2023,2023 GWM UTE Cannon (4X4),Ute / Tray,4,5,22.0,Diesel,Automatic,4WD,4.0,2.0,9.4,NEW,White,Kirrawee,NSW,38990.0
Toyota,Hilux,2017,2017 Toyota Hilux SR (4X4),Ute / Tray,4,5,209078.0,Diesel,Automatic,4WD,4.0,2.8,8.5,USED,White,Campbelltown,NSW,37990.0
Kia,Sportage,2018,2018 Kia Sportage GT-Line (awd),SUV,4,5,91102.0,Diesel,Automatic,AWD,4.0,2.0,6.8,USED,White,Enfield,SA,32990.0
Volkswagen,Golf,2019,2019 Volkswagen Golf GTI,Hatchback,5,5,16284.0,Premium,Automatic,Front,4.0,2.0,6.7,USED,Black,Mascot,NSW,39990.0
Mercedes-Benz,A250,2018,2018 Mercedes-Benz A250 Whiteart Edition,Hatchback,5,5,36952.0,Premium,Automatic,AWD,4.0,2.0,6.7,USED,White,Haberfield,NSW,39990.0
Honda,Civic,2006,2006 Honda Civic VTI-L,Sedan,4,5,99000.0,Unleaded,Automatic,Front,4.0,1.8,7.2,USED,Grey,Lansvale,NSW,9949.0
Ford,Falcon,2010,2010 Ford Falcon G6E,Sedan,4,5,521771.0,Unleaded,Automatic,Rear,6.0,4.0,10.1,USED,Silver,Minchinbury,NSW,6880.0
Mazda,CX-3,2016,2016 Mazda CX-3 Akari (fwd),SUV,4,5,104105.0,Unleaded,Automatic,Front,4.0,2.0,6.1,USED,Grey,Granville,NSW,23950.0
Ford,Ranger,2017,2017 Ford Ranger XL 2.2 (4X4),Ute / Tray,4,5,158001.0,Diesel,Automatic,4WD,4.0,2.2,8.1,USED,White,Enfield,SA,28990.0
Mercedes-Benz,C200,2018,2018 Mercedes-Benz C200,Sedan,4,4,46467.0,Hybrid,Automatic,Rear,4.0,2.0,6.5,USED,Grey,Smeaton Grange,NSW,46888.0
Holden,Commodore,2011,2011 Holden Commodore SV6,Sedan,4,5,193604.0,Unleaded,Manual,Rear,6.0,3.6,10.2,USED,Red,Liverpool,NSW,24950.0
Volkswagen,T-Cross,2023,2023 Volkswagen T-Cross 85Tfsi Style (restricted Feat),SUV,4,5,10.0,Premium,Automatic,Front,3.0,1.0,5.4,NEW,Grey,Chatswood,NSW,42990.0
Audi,Q7,2020,2020 Audi Q7 45 TDI Quattro,SUV,4,7,89539.0,Diesel,Automatic,AWD,6.0,3.0,5.9,USED,White,Rozelle,NSW,79800.0
Mitsubishi,Triton,2020,2020 Mitsubishi Triton GSR (4X4),Ute / Tray,4,5,52990.0,Diesel,Automatic,4WD,4.0,2.4,8.6,USED,Orange,Lilydale,VIC,52990.0
Mercedes-Benz,C63,2018,2018 Mercedes-Benz C63 S,Sedan,4,4,36191.0,Premium,Automatic,Rear,8.0,4.0,8.6,USED,White,Carlton,NSW,108888.0
Subaru,Forester,2022,2022 Subaru Forester 2.5I-S (awd),SUV,4,5,13519.0,Unleaded,Automatic,AWD,4.0,2.5,7.4,USED,Silver,Narellan,NSW,45777.0
Audi,A3,2004,2004 Audi A3 1.6 Attraction,Hatchback,3,5,138000.0,Premium,Manual,Front,4.0,1.6,6.7,USED,Grey,Minchinbury,NSW,6995.0
Mazda,3,2016,2016 Mazda 3 Maxx,Hatchback,5,5,44101.0,Unleaded,Automatic,Front,4.0,2.0,5.8,USED,Silver,Chatswood,NSW,21800.0
Toyota,Camry,2018,2018 Toyota Camry Ascent Sport (hybrid),Sedan,4,5,113992.0,Hybrid,Automatic,Front,4.0,2.5,4.2,USED,White,Belmore,NSW,33888.0
Audi,Q3,2020,2020 Audi Q3 35 Tfsi,SUV,4,5,24969.0,Premium,Automatic,Front,4.0,1.4,7.2,USED,Grey,Zetland,NSW,50880.0
Lexus,RX300,2018,2018 Lexus RX300 Luxury,SUV,4,5,86384.0,Premium,Automatic,Front,4.0,2.0,8.1,USED,White,Carlton,NSW,48888.0
Mazda,CX-5,2017,2017 Mazda CX-5 Maxx Sport (4X2),SUV,4,5,165305.0,Unleaded,Automatic,Front,4.0,2.0,6.4,USED,Blue,Brookvale,NSW,20890.0
Toyota,Corolla,2019,2019 Toyota Corolla Ascent,Sedan,4,5,47992.0,Unleaded,Automatic,Front,4.0,1.8,6.6,USED,Blue,Enfield,SA,25990.0
GWM,UTE,2023,2023 GWM UTE Cannon Vanta (4X4),Ute / Tray,4,5,7.0,Diesel,Automatic,4WD,4.0,2.0,9.4,NEW,White,Kirrawee,NSW,47490.0
Hyundai,I30,2021,2021 Hyundai I30 N Limited Edition,Hatchback,4,5,4231.0,Premium,Automatic,Front,4.0,2.0,8.5,USED,Grey,Blacktown,NSW,65990.0
Kia,RIO,2013,2013 Kia RIO S,Hatchback,3,5,68913.0,Unleaded,Manual,Front,4.0,1.4,5.6,USED,White,Arncliffe,NSW,10990.0
Holden,Cruze,2011,2011 Holden Cruze CD,Sedan,4,5,108852.0,Unleaded,Automatic,Front,4.0,1.8,7.4,USED,Silver,Elderslie,NSW,6999.0
Land,Rover,2020,2020 Land Rover Range Rover Evoque P200 S (147KW),SUV,4,5,23479.0,Premium,Automatic,AWD,4.0,2.0,8.1,USED,Black,Smeaton Grange,NSW,75888.0
Mazda,CX-5,2023,2023 Mazda CX-5 Maxx Sport (fwd),SUV,4,5,120.0,Unleaded,Automatic,Front,4.0,2.5,7.5,DEMO,White,Kirrawee,NSW,41500.0
Kia,Sportage,2014,2014 Kia Sportage SI Premium (fwd),SUV,4,5,113640.0,Unleaded,Automatic,Front,4.0,2.0,8.8,USED,Silver,Lilydale,VIC,20999.0
Ford,Mondeo,2010,2010 Ford Mondeo LX Tdci,Wagon,4,5,362847.0,Diesel,Automatic,Front,4.0,2.0,6.2,USED,Blue,Chester Hill,NSW,3999.0
MG,HS,2022,2022 MG HS +EV Phev Excite,SUV,5,5,510.0,Hybrid,Automatic,Front,4.0,1.5,1.7,USED,,Revesby,NSW,43990.0
Holden,Cruze,2014,2014 Holden Cruze Z-Series,Sedan,4,5,110851.0,Unleaded,Automatic,Front,4.0,1.8,7.4,USED,White,Enfield,SA,13990.0
Mazda,MX-30,2021,2021 Mazda MX-30 G20E Evolve Mhev,SUV,4,5,43204.0,Hybrid,Automatic,Front,4.0,2.0,6.4,USED,Grey,Penrith,NSW,28950.0
Hyundai,Santa,2014,2014 Hyundai Santa FE Highlander Crdi (4X4),SUV,4,7,138870.0,Diesel,Automatic,AWD,4.0,2.2,7.3,USED,Black,Minchinbury,NSW,24990.0
Mercedes-Benz,A45,2014,2014 Mercedes-Benz A45 AMG,Hatchback,5,5,110873.0,Premium,Automatic,AWD,4.0,2.0,6.9,USED,Grey,Liverpool,NSW,33996.0
BMW,X5,2018,2018 BMW X5 Xdrive 30D,SUV,4,5,64881.0,Diesel,Automatic,AWD,6.0,3.0,6.2,USED,White,Liverpool,NSW,59888.0
Toyota,RAV4,2020,2020 Toyota RAV4 GX (2WD),SUV,5,5,31055.0,Unleaded,Automatic,Front,4.0,2.0,6.5,USED,Blue,South Hurstville,NSW,40990.0
Kia,Stinger,2019,2019 Kia Stinger GT (blk LTH W Michelin Tyr),Sedan,4,5,55696.0,Unleaded,Automatic,Rear,6.0,3.3,10.2,USED,Blue,Liverpool,NSW,54950.0
GWM,UTE,2023,2023 GWM UTE Cannon Vanta (4X4),Ute / Tray,4,5,7.0,Diesel,Automatic,4WD,4.0,2.0,9.4,NEW,Black,Kirrawee,NSW,46888.0
Kia,Sportage,2018,2018 Kia Sportage SI (fwd),SUV,4,5,78572.0,Unleaded,Automatic,Front,4.0,2.0,7.9,USED,Grey,Lilydale,VIC,28999.0
Nissan,Patrol,2005,2005 Nissan Patrol ST (4X4),Ute / Tray,2,3,282812.0,Diesel,Manual,4WD,6.0,4.2,12.9,USED,White,Thornleigh,NSW,45990.0
Nissan,Micra,2013,2013 Nissan Micra ST,Hatchback,5,5,72982.0,Unleaded,Manual,Front,3.0,1.2,5.9,USED,White,Strathalbyn,SA,10990.0
Mercedes-Benz,GLE350,2015,2015 Mercedes-Benz GLE350 D,SUV,4,5,118441.0,Diesel,Automatic,AWD,6.0,3.0,6.6,USED,White,Rozelle,NSW,41800.0
MG,HS,2022,2022 MG HS Vibe,SUV,4,5,28.0,Unleaded,Automatic,Front,4.0,1.5,7.3,NEW,Red,Artarmon,NSW,30990.0
Honda,Civic,2010,2010 Honda Civic VTI,Sedan,4,5,200192.0,Unleaded,Automatic,Front,4.0,1.8,7.2,USED,Blue,Cabramatta,NSW,9750.0
Hyundai,Kona,2019,2019 Hyundai Kona GO (fwd),SUV,4,5,44087.0,Unleaded,Automatic,Front,4.0,2.0,7.2,USED,Silver,Enfield,SA,26990.0
BMW,X5,2014,2014 BMW X5 Sdrive 25D,SUV,4,5,72762.0,Diesel,Automatic,Rear,4.0,2.0,5.9,USED,White,Liverpool,NSW,34888.0
Holden,Colorado,2014,2014 Holden Colorado LTZ (4X4),Ute / Tray,4,5,199564.0,Diesel,Automatic,4WD,4.0,2.8,9.1,USED,Black,Slacks Creek,QLD,30990.0
Kia,RIO,2011,2011 Kia RIO SLI,Hatchback,5,5,126958.0,Unleaded,Automatic,Front,4.0,1.6,6.1,USED,Silver,Enfield,SA,11990.0
Mercedes-Benz,C63,2013,2013 Mercedes-Benz C63 AMG Edition 507,Sedan,4,5,75875.0,Premium,Automatic,Rear,8.0,6.2,12.1,USED,White,Rozelle,NSW,99800.0
Nissan,X-Trail,2017,2017 Nissan X-Trail TI (4X4),SUV,4,5,51942.0,Unleaded,Automatic,4WD,4.0,2.5,8.3,USED,Red,Sylvania,NSW,30988.0
Kia,Sportage,2018,2018 Kia Sportage SI Premium (awd),SUV,4,5,98379.0,Diesel,Automatic,AWD,4.0,2.0,6.4,USED,White,Morphett Vale,SA,25990.0
Mercedes-Benz,C250,2012,2012 Mercedes-Benz C250 CDI BE,Coupe,2,4,142527.0,Diesel,Automatic,Rear,4.0,2.1,5.1,USED,Black,Capalaba,QLD,19990.0
Jaguar,F-Pace,2016,2016 Jaguar F-Pace 20D Prestige,SUV,4,5,114787.0,Diesel,Automatic,AWD,4.0,2.0,5.3,USED,Silver,Kirrawee,NSW,32990.0
Subaru,Liberty,2013,2013 Subaru Liberty 2.5I GT Premium,Wagon,4,5,120092.0,Premium,Manual,AWD,4.0,2.5,9.8,USED,Black,Brighton,SA,22990.0
Holden,Crewman,2006,2006 Holden Crewman S,Ute / Tray,4,5,183484.0,Unleaded,Manual,Rear,6.0,3.6,13.6,USED,White,Five Dock,NSW,11999.0
Toyota,Hilux,2017,2017 Toyota Hilux SR5 (4X4),Ute / Tray,4,5,100524.0,Diesel,Automatic,4WD,4.0,2.8,8.5,USED,Blue,Liverpool,NSW,59950.0
Mercedes-Benz,GL500,2012,2012 Mercedes-Benz GL500 Luxury,SUV,4,7,107169.0,Premium,Automatic,4WD,8.0,5.5,13.5,USED,Silver,Concord,NSW,32900.0
Kia,Sportage,2020,2020 Kia Sportage GT-Line (awd),SUV,4,5,35177.0,Diesel,Automatic,AWD,4.0,2.0,6.4,USED,Grey,Liverpool,NSW,40490.0
Toyota,Landcruiser,2017,2017 Toyota Landcruiser LC200 Altitude Special Edition,SUV,4,7,250251.0,Diesel,Automatic,4WD,8.0,4.5,9.5,USED,White,Penrith,NSW,68950.0
Audi,Q5,2015,2015 Audi Q5 2.0 Tfsi Quattro,SUV,4,5,140070.0,Premium,Automatic,AWD,4.0,2.0,7.9,USED,Black,Rozelle,NSW,26800.0
Suzuki,Grand,2009,2009 Suzuki Grand Vitara (4X4),SUV,4,5,152153.0,Unleaded,Automatic,4WD,4.0,2.4,9.9,USED,Red,Brighton,SA,14990.0
Kia,Seltos,2022,2022 Kia Seltos GT-Line (awd) (sunroof),SUV,4,5,6455.0,Unleaded,Automatic,AWD,4.0,1.6,7.4,USED,Grey,Liverpool,NSW,52888.0
GWM,UTE,2023,2023 GWM UTE Cannon-L (4X4),Ute / Tray,4,5,11.0,Diesel,Automatic,4WD,4.0,2.0,9.4,NEW,White,Chullora,NSW,43490.0
Holden,Cruze,2015,2015 Holden Cruze Equipe,Sedan,4,5,94861.0,Unleaded,Automatic,Front,4.0,1.8,7.4,USED,White,Melrose Park,SA,12990.0
Subaru,WRX,2017,2017 Subaru WRX Premium (awd),Sedan,4,5,86839.0,Premium,Automatic,AWD,4.0,2.0,8.6,USED,Blue,Liverpool,NSW,38950.0
Volkswagen,Amarok,2017,2017 Volkswagen Amarok V6 TDI 550 Highline,Ute / Tray,4,5,81921.0,Diesel,Automatic,4WD,6.0,3.0,7.8,USED,Black,Banyo,QLD,39999.0
HSV,Clubsport,2012,2012 HSV Clubsport R8,Sedan,4,5,68528.0,Premium,Automatic,Rear,8.0,6.2,13.9,USED,Grey,Liverpool,NSW,56888.0
Mitsubishi,Lancer,2017,2017 Mitsubishi Lancer GSR,Sedan,4,5,109688.0,Unleaded,Manual,Front,4.0,2.4,8.9,USED,Black,Campbelltown,NSW,17950.0
Mitsubishi,Lancer,2017,2017 Mitsubishi Lancer Black Edition (es),Sedan,4,5,54194.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,Grey,Melrose Park,SA,22990.0
Renault,Kangoo,2019,2019 Renault Kangoo Compact 1.2,Commercial,3,2,77192.0,Premium,Automatic,Front,4.0,1.2,6.5,USED,White,Homebush,NSW,25990.0
Isuzu,MU-X,2023,2023 Isuzu MU-X LS-T (4X4),SUV,4,7,25.0,Diesel,Automatic,4WD,4.0,3.0,8.3,DEMO,Blue,Blacktown,NSW,66640.0
Ford,Ranger,2018,2018 Ford Ranger XLT 2.0 (4X4),Ute / Tray,4,5,132429.0,Diesel,Automatic,4WD,4.0,2.0,7.4,USED,White,Mcgraths Hill,NSW,39990.0
Subaru,Liberty,2018,2018 Subaru Liberty 2.5I,Sedan,4,5,28444.0,Unleaded,Automatic,AWD,4.0,2.5,7.3,USED,Silver,Morphett Vale,SA,29990.0
BMW,X3,2016,2016 BMW X3 Xdrive 20D,SUV,4,5,118045.0,Diesel,Automatic,4WD,4.0,2.0,5.4,USED,White,Rozelle,NSW,29800.0
Land,Rover,2016,2016 Land Rover Range Rover Sport 3.0 TDV6 S,SUV,4,5,89153.0,Diesel,Automatic,AWD,6.0,3.0,7.3,USED,White,Rozelle,NSW,62800.0
Toyota,Yaris,2023,2023 Toyota Yaris Cross GX,SUV,4,5,20.0,Unleaded,Automatic,Front,3.0,1.5,5.4,USED,Silver,Castle Hill,NSW,36490.0
GWM,UTE,2023,2023 GWM UTE Cannon (4X4),Ute / Tray,4,5,7.0,Diesel,Automatic,4WD,4.0,2.0,9.4,NEW,Silver,Kirrawee,NSW,39585.0
Jaguar,E-Pace,2017,2017 Jaguar E-Pace D180 R-Dynamic AWD (132KW),SUV,4,5,43311.0,Diesel,Automatic,AWD,4.0,2.0,5.6,USED,White,Concord,NSW,47888.0
Jeep,Wrangler,2007,2007 Jeep Wrangler Sport (4X4),SUV,2,4,216296.0,Diesel,Automatic,4WD,4.0,2.8,9.7,USED,Red,Minchinbury,NSW,24995.0
