Year,Kilometres,Cylinders,EngineLiters,Fuel100KM,FuelType_Diesel,FuelType_Hybrid,FuelType_LPG,FuelType_Premium,FuelType_Unleaded,Transmission_Automatic,Transmission_Manual,DriveType_AWD,DriveType_Front,DriveType_Other,DriveType_Rear
2018,0.4586366239327417,4.0,1.4,5.4,0,0,0,0,1,1,0,0,1,0,0
2010,0.9033611501349404,8.0,6.0,14.5,0,0,0,0,1,0,1,0,0,0,1
2017,0.4621919621226789,6.0,3.3,10.5,0,0,0,0,1,1,0,0,1,0,0
2014,0.6097630490513642,4.0,2.1,4.5,1,0,0,0,0,1,0,0,0,0,1
2018,0.6942951325531759,4.0,2.4,6.8,0,0,0,0,1,1,0,0,1,0,0
2020,0.3971246984785711,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2022,0.112828173916527,3.0,1.5,5.9,0,0,0,1,0,0,0,0,1,0,0
2011,0.7778422094393521,5.0,3.2,9.2,1,0,0,0,0,1,0,0,0,0,0
2020,0.383598829745941,4.0,1.6,6.8,0,0,0,0,1,1,0,0,1,0,0
2012,0.6528364122893564,4.0,1.8,6.9,0,0,0,0,1,1,0,0,1,0,0
2020,0.2056673687555056,4.0,2.5,6.5,0,0,0,0,1,1,0,0,1,0,0
2016,0.7781735866376158,4.0,3.0,8.2,1,0,0,0,0,0,1,0,0,0,0
2009,0.675633664061783,6.0,2.5,9.5,0,0,0,0,1,1,0,0,1,0,0
2014,0.5918650279797749,4.0,1.2,5.6,0,0,0,1,0,1,0,0,1,0,0
2020,0.2949362289550917,4.0,1.4,6.2,0,0,0,0,1,1,0,0,1,0,0
2019,0.4805842305664649,4.0,2.0,7.4,1,0,0,0,0,1,0,0,0,0,0
2009,0.7345103541865613,6.0,4.0,10.5,0,0,0,0,1,1,0,0,0,0,1
2022,0.1011923361399868,4.0,1.5,8.1,0,0,0,1,0,1,0,0,1,0,0
2022,0.0063890665659698,4.0,2.0,8.9,0,0,0,1,0,1,0,1,0,0,0
2018,0.6237298476029466,6.0,3.3,10.2,0,0,0,0,1,1,0,0,0,0,1
2011,0.6285674479206484,4.0,1.6,7.3,0,0,0,0,1,1,0,0,1,0,0
2018,0.4782357692632617,4.0,2.0,5.4,1,0,0,0,0,1,0,1,0,0,0
2021,0.2063769261666008,4.0,2.0,7.2,1,0,0,0,0,1,0,0,1,0,0
2013,0.6416706325095513,6.0,3.0,8.3,0,0,0,0,1,1,0,0,0,0,1
2019,0.4041497039465212,6.0,3.6,8.9,0,0,0,0,1,1,0,0,1,0,0
2019,0.5764278878024294,4.0,2.0,8.1,1,0,0,0,0,1,0,0,1,0,0
2018,0.61462825091646,4.0,2.0,5.7,1,0,0,0,0,1,0,0,0,0,0
2014,0.930386510096531,6.0,3.5,10.2,0,0,0,0,1,1,0,0,1,0,0
2022,0.0050501770822211,4.0,2.0,8.4,0,0,0,0,1,1,0,0,0,0,0
2020,0.5042359219252112,4.0,2.0,7.6,0,0,0,0,1,1,0,0,1,0,0
2019,0.4144758497318761,4.0,2.5,7.8,0,0,0,0,1,1,0,0,1,0,0
2016,0.5513683016112203,6.0,3.6,10.4,0,0,0,1,0,1,0,0,0,0,0
2020,0.5432940620972395,4.0,2.4,7.9,0,0,0,0,1,1,0,0,1,0,0
2021,0.4167925797565986,4.0,1.4,5.4,0,0,0,0,1,1,0,0,1,0,0
2010,0.9702989775823676,4.0,3.0,9.3,1,0,0,0,0,0,1,0,0,0,0
2018,0.5852737874169509,6.0,3.0,7.7,0,0,0,1,0,1,0,1,0,0,0
2017,0.5903484590622854,4.0,2.0,6.8,1,0,0,0,0,1,0,1,0,0,0
2020,0.425105156423427,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2015,0.6769252526182896,6.0,3.6,10.4,0,0,0,1,0,1,0,0,1,0,0
2016,0.6175438128138175,4.0,1.5,6.5,0,0,0,1,0,1,0,0,1,0,0
2021,0.2928183188693697,4.0,1.2,5.8,0,0,0,0,1,1,0,0,1,0,0
2017,0.8141233290480903,5.0,3.2,8.8,1,0,0,0,0,1,0,0,0,0,0
2015,0.639351967341855,4.0,3.0,8.4,1,0,0,0,0,1,0,0,0,0,0
2019,0.5269357637967746,4.0,2.5,8.1,0,0,0,0,1,1,0,0,1,0,0
2022,0.2320028470238064,4.0,2.0,6.9,0,0,0,1,0,1,0,0,1,0,0
2020,0.4904672184965353,4.0,1.9,8.6,1,0,0,0,0,1,0,0,0,0,1
2013,0.8531492251206572,6.0,3.0,10.1,0,0,0,0,1,1,0,1,0,0,0
2015,0.6592013589873691,4.0,2.0,6.3,1,0,0,0,0,1,0,1,0,0,0
2018,0.4674695567821085,4.0,2.0,7.7,0,0,0,1,0,1,0,0,1,0,0
2017,0.9467897757239192,4.0,2.3,6.8,1,0,0,0,0,1,0,0,0,0,1
2011,0.7860241027947816,5.0,3.2,8.4,1,0,0,0,0,0,1,0,0,0,1
2016,0.6798172016129147,4.0,1.8,6.7,0,0,0,0,1,0,1,0,1,0,0
2010,0.7724661827566485,8.0,6.0,14.6,0,0,0,1,0,1,0,0,0,0,1
2020,0.3201565177509393,3.0,1.0,5.3,0,0,0,1,0,1,0,0,1,0,0
2018,0.8060426128382313,4.0,2.4,7.2,1,0,0,0,0,0,1,0,0,0,0
2014,0.4703810156892761,4.0,2.0,6.4,0,0,0,0,1,1,0,0,1,0,0
2014,0.6130621731488948,4.0,2.5,8.1,0,0,0,0,1,1,0,1,0,0,0
2022,0.2202532805362646,4.0,2.4,7.9,0,0,0,0,1,1,0,0,1,0,0
2017,0.5485755286374792,4.0,2.0,8.8,0,0,0,1,0,0,1,0,1,0,0
2022,0.0082587340949188,4.0,1.4,6.2,0,0,0,1,0,1,0,1,0,0,0
2023,0.0037217813903303,4.0,2.2,8.7,1,0,0,0,0,1,0,1,0,0,0
2003,0.703512238060048,4.0,1.8,7.8,0,0,0,0,1,0,1,0,1,0,0
2014,0.719273280851951,4.0,2.0,7.2,0,0,0,1,0,1,0,1,0,0,0
2013,0.6412825986173945,4.0,2.2,5.7,1,0,0,0,0,1,0,1,0,0,0
2015,0.4730665863873948,4.0,2.0,7.3,0,0,0,1,0,1,0,0,0,0,1
2018,0.3949656372347285,4.0,1.6,7.3,0,0,0,1,0,1,0,0,1,0,0
2012,0.6425323621933108,4.0,2.0,8.8,0,0,0,1,0,1,0,1,0,0,0
2016,0.6618831757947876,4.0,2.4,7.6,1,0,0,0,0,1,0,0,0,0,0
2017,0.5337837015801219,4.0,2.5,7.4,0,0,0,0,1,1,0,1,0,0,0
2016,0.5359277881017949,5.0,3.2,8.5,1,0,0,0,0,1,0,1,0,0,0
2022,0.2441906642974087,6.0,3.3,10.2,0,0,0,0,1,1,0,0,0,0,1
2018,0.5906880374724989,4.0,2.5,8.3,0,0,0,0,1,1,0,0,1,0,0
2017,0.7170567868070317,6.0,3.0,7.8,1,0,0,0,0,1,0,0,0,0,0
2006,0.9025132324073016,6.0,3.8,10.8,0,0,0,0,1,1,0,0,1,0,0
2014,0.6214022338617542,4.0,2.0,8.8,0,0,0,0,1,1,0,0,1,0,0
2016,0.8245978408390839,4.0,2.4,7.2,1,0,0,0,0,0,1,0,0,0,0
2016,0.6398305838272907,4.0,2.4,7.5,1,0,0,0,0,1,0,0,0,0,1
2023,0.0715755055997366,4.0,1.5,7.4,0,0,0,0,1,1,0,1,0,0,0
2019,0.5983989016914169,4.0,2.4,6.8,0,0,0,0,1,1,0,0,1,0,0
2016,0.5985537147674076,4.0,1.8,5.6,0,0,0,1,0,1,0,0,1,0,0
2012,0.8988554324501012,4.0,1.4,5.5,0,0,0,0,1,0,1,0,1,0,0
2013,0.5834855393343433,4.0,2.0,8.7,0,0,0,1,0,1,0,0,1,0,0
2009,0.6818104487109202,4.0,2.5,8.4,0,0,0,1,0,1,0,1,0,0,0
2022,0.1044056896828058,4.0,1.5,5.2,0,0,0,1,0,1,0,0,1,0,0
2019,0.4308789333109399,4.0,2.4,8.3,0,0,0,0,1,1,0,0,1,0,0
2019,0.4448912672369224,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2012,0.660085503627513,4.0,2.2,8.5,1,0,0,0,0,1,0,1,0,0,0
2014,0.7736141440172541,4.0,2.5,7.9,0,0,0,0,1,1,0,0,1,0,0
2020,0.4383237168658154,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2017,0.6268652116051266,5.0,3.2,9.2,1,0,0,0,0,1,0,0,0,0,0
2022,0.3017998917111908,4.0,2.5,4.5,0,1,0,0,0,1,0,0,1,0,0
2014,0.7484213262372841,4.0,1.6,7.9,0,0,0,0,1,1,0,0,1,0,0
2019,0.449086817453976,4.0,2.0,6.2,0,0,0,0,1,1,0,0,1,0,0
2006,0.8428617269811411,4.0,2.4,9.4,0,0,0,0,1,1,0,0,1,0,0
2006,0.8299303399817913,6.0,3.6,11.1,0,0,0,0,1,1,0,0,0,0,1
2015,0.6490629346596728,4.0,2.2,5.7,1,0,0,0,0,1,0,1,0,0,0
2015,0.8247174453318095,4.0,2.5,6.6,0,0,0,0,1,1,0,0,1,0,0
2020,0.4327572947114722,4.0,2.0,7.2,0,0,0,0,1,1,0,0,0,0,1
2013,0.8286020242046708,4.0,3.0,8.3,1,0,0,0,0,0,1,0,0,0,0
2023,0.0096993982607999,4.0,2.0,9.8,0,0,0,1,0,1,0,1,0,0,0
2017,0.578086835328851,5.0,3.2,8.3,1,0,0,0,0,0,1,0,0,0,0
2012,0.5327035927684252,4.0,2.4,9.6,0,0,0,0,1,1,0,0,1,0,0
2014,0.7621756901866968,6.0,3.0,7.5,1,0,0,0,0,1,0,0,0,0,0
2012,0.8813995082117421,6.0,4.0,9.9,0,0,0,0,1,1,0,0,0,0,1
2017,0.559878139288347,4.0,2.0,6.1,0,0,0,1,0,1,0,0,1,0,0
2019,0.3532531337995886,4.0,1.4,5.4,0,0,0,0,1,1,0,0,1,0,0
2020,0.3241516929578956,4.0,2.5,8.3,0,0,0,0,1,1,0,0,0,0,0
2015,0.4119397061617946,4.0,1.6,7.5,0,0,0,1,0,1,0,0,1,0,0
2017,0.5532445104851603,6.0,3.6,9.8,0,0,0,0,1,1,0,0,0,0,1
2012,0.6263119728954484,4.0,1.6,6.3,0,0,0,0,1,1,0,0,1,0,0
2007,0.851210643160381,6.0,3.0,10.9,0,0,0,0,1,1,0,0,0,0,0
2023,0.0050501770822211,4.0,2.0,9.5,0,0,0,0,0,1,0,0,0,0,0
2013,0.4516353378950991,4.0,2.2,8.1,1,0,0,0,0,1,0,1,0,0,0
2011,0.8609597003841536,4.0,2.5,9.1,1,0,0,0,0,0,1,0,0,0,0
2023,0.0711157681558838,4.0,2.0,8.6,0,0,0,1,0,1,0,1,0,0,0
2015,0.6767887616209642,4.0,2.8,7.6,1,0,0,0,0,0,1,0,0,0,1
2015,0.6668257672834904,4.0,1.8,7.1,0,0,0,0,1,1,0,0,1,0,0
2005,0.7738413632972353,8.0,5.4,12.5,0,0,0,0,1,0,1,0,0,0,1
2015,0.6619238007885734,4.0,1.8,5.7,0,0,0,1,0,1,0,0,1,0,0
2015,0.5686315317459826,4.0,2.1,5.2,1,0,0,0,0,1,0,0,0,0,1
2022,0.0040087535215515,4.0,1.6,5.7,0,0,0,0,0,0,0,0,1,0,0
2018,0.5508721860994411,5.0,3.2,8.7,1,0,0,0,0,1,0,0,0,0,0
2018,0.6249482262609958,4.0,2.5,8.3,0,0,0,0,1,1,0,0,0,0,0
2018,0.5905368213425174,4.0,2.0,6.9,0,0,0,0,1,1,0,0,1,0,0
2018,0.7741463788770407,4.0,2.8,8.8,1,0,0,0,0,1,0,0,0,0,1
2014,0.515883958044057,6.0,3.0,9.4,0,0,0,1,0,1,0,1,0,0,0
2015,0.8842503133441753,4.0,3.0,8.2,1,0,0,0,0,0,1,0,0,0,0
2019,0.5220001518166416,4.0,2.8,8.5,1,0,0,0,0,1,0,0,0,0,0
2019,0.1402160430507891,4.0,2.5,4.2,0,1,0,0,0,1,0,0,1,0,0
2013,0.8851576428624912,6.0,3.0,8.3,1,0,0,0,0,1,0,1,0,0,0
2017,0.3769457778055418,4.0,2.3,8.1,0,0,0,1,0,0,1,1,0,0,0
2016,0.6595887993252996,6.0,3.6,9.5,0,0,0,0,1,1,0,0,0,0,1
2021,0.1061958858865811,4.0,2.0,8.3,1,0,0,0,0,1,0,0,1,0,0
2018,0.5811320952776019,4.0,2.0,9.2,0,0,0,1,0,0,1,1,0,0,0
2017,0.5636739827057096,4.0,1.8,6.9,0,0,0,0,1,1,0,0,1,0,0
2011,0.6082921245120294,4.0,1.8,7.4,0,0,0,0,1,1,0,0,1,0,0
2009,0.9236506355649884,4.0,3.2,9.9,1,0,0,0,0,1,0,0,0,0,0
2016,0.5560466847159542,4.0,2.0,5.5,1,0,0,0,0,1,0,1,0,0,0
2015,0.7505363267917524,4.0,2.3,6.5,1,0,0,0,0,0,1,0,0,0,0
2023,0.0050501770822211,3.0,1.3,7.3,0,0,0,0,0,1,0,0,1,0,0
2023,0.0380302115705652,4.0,1.3,6.6,0,0,0,0,0,1,0,0,1,0,0
2012,0.6666922000513028,8.0,4.6,11.1,0,0,0,1,0,1,0,0,0,0,1
2016,0.5626645186996811,4.0,2.0,6.4,0,0,0,0,1,1,0,0,1,0,0
2015,0.5818220575838042,6.0,3.0,5.9,1,0,0,0,0,1,0,1,0,0,0
2013,0.4745106223779821,4.0,2.0,6.8,0,0,0,0,1,1,0,1,0,0,0
2012,0.7363453397065312,4.0,2.0,8.9,0,0,0,1,0,1,0,0,0,0,1
2021,0.4355671167259555,4.0,2.5,8.3,0,0,0,0,1,1,0,0,0,0,0
2011,0.7955070057554623,4.0,2.5,9.8,1,0,0,0,0,0,1,0,0,0,0
2023,0.0027705026230676,4.0,2.0,9.4,1,0,0,0,0,1,0,0,0,0,0
2017,0.5149295941568951,4.0,2.0,8.1,0,0,0,1,0,1,0,1,0,0,0
2010,0.8617662140114497,4.0,2.0,8.1,0,0,0,0,1,0,1,0,1,0,0
2016,0.6446854417045792,4.0,2.0,6.8,1,0,0,0,0,1,0,1,0,0,0
2008,0.7071546807064045,6.0,3.0,8.8,1,0,0,0,0,1,0,0,0,0,0
2019,0.3138055178295521,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2015,0.5499767971305717,8.0,5.0,12.6,0,0,0,1,0,1,0,0,0,0,1
2023,0.0027705026230676,4.0,1.5,7.1,0,0,0,0,0,1,0,0,1,0,0
2022,0.0893576090459098,4.0,1.5,4.9,0,0,0,1,0,1,0,0,1,0,0
2020,0.489894148004121,4.0,1.8,4.2,0,1,0,0,0,1,0,0,1,0,0
2016,0.2901016332978025,4.0,2.0,7.1,0,0,0,0,1,1,0,1,0,0,0
2021,0.2811227888556541,4.0,2.0,8.1,0,0,0,0,1,1,0,0,1,0,0
2020,0.4253207231805131,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2021,0.2747053135639219,4.0,1.8,4.3,0,1,0,0,0,1,0,0,1,0,0
2018,0.7790809063956856,4.0,2.0,5.7,1,0,0,0,0,1,0,0,1,0,0
2016,0.6118305747715754,4.0,2.4,7.2,1,0,0,0,0,0,1,0,0,0,0
2010,0.5083873461316066,4.0,2.8,9.5,1,0,0,0,0,1,0,0,0,0,0
2018,0.5451243727711289,4.0,2.5,7.5,0,0,0,0,1,1,0,1,0,0,0
2013,0.8616402472454587,4.0,2.0,6.3,1,0,0,0,0,1,0,1,0,0,0
2004,0.8161849967157728,6.0,3.0,14.2,0,0,0,1,0,1,0,0,0,0,1
2012,0.944561096577842,4.0,2.5,9.8,1,0,0,0,0,0,1,0,0,0,0
2015,0.5985931151910825,4.0,2.5,9.8,1,0,0,0,0,1,0,0,0,0,0
2022,0.1094043808795414,4.0,2.4,8.5,0,0,0,1,0,1,0,1,0,0,0
2014,0.756080982156583,8.0,4.5,11.9,1,0,0,0,0,0,1,0,0,0,0
2017,0.5408521184098551,4.0,2.0,5.3,1,0,0,0,0,1,0,1,0,0,0
2019,0.335851950388247,4.0,2.0,7.2,0,0,0,1,0,1,0,1,0,0,0
2023,0.0071801416727758,4.0,2.5,8.1,0,0,0,0,0,1,0,0,1,0,0
2010,0.6862148619171315,4.0,2.5,9.2,1,0,0,0,0,0,1,0,0,0,0
2017,0.7462170991603763,5.0,3.2,8.9,1,0,0,0,0,0,1,0,0,0,0
2017,0.575388560755071,4.0,2.0,6.8,1,0,0,0,0,1,0,1,0,0,0
2018,0.7190050582323387,5.0,3.2,8.5,1,0,0,0,0,1,0,0,0,0,0
2019,0.5010832442961031,4.0,2.4,7.6,1,0,0,0,0,1,0,0,0,0,0
2019,0.4674949221664185,4.0,2.0,7.6,0,0,0,0,1,1,0,0,1,0,0
2018,0.4907155665049633,4.0,2.0,5.5,1,0,0,0,0,1,0,1,0,0,0
2010,0.8430520105329686,6.0,4.0,12.8,0,0,0,0,1,1,0,0,0,0,1
2014,0.7205988954865411,4.0,1.8,7.1,0,0,0,0,1,1,0,0,1,0,0
2013,0.5114543479116139,6.0,3.5,10.2,0,0,0,1,0,1,0,0,0,0,0
2017,0.2040469648993439,4.0,1.2,4.8,0,0,0,0,1,1,0,0,1,0,0
2017,0.6509640946482287,4.0,1.6,7.7,0,0,0,0,1,1,0,1,0,0,0
2019,0.7071878998498993,6.0,3.0,5.4,1,0,0,0,0,1,0,0,0,0,1
2019,0.3104511142498254,5.0,3.2,8.4,1,0,0,0,0,0,1,0,0,0,0
2016,0.6874348117003356,4.0,2.7,10.4,0,0,0,0,1,1,0,0,0,0,1
2018,0.6391441020592729,4.0,1.4,6.7,0,0,0,0,1,1,0,0,1,0,0
2011,0.7431835286707786,6.0,3.5,9.9,0,0,0,0,1,1,0,0,1,0,0
2013,0.9627269194790592,4.0,2.0,8.1,1,0,0,0,0,0,1,0,1,0,0
2016,0.6697322619276548,6.0,3.0,7.8,1,0,0,0,0,1,0,0,0,0,0
2019,0.5023945486535155,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2012,0.6519731479192485,6.0,3.0,10.5,0,0,0,1,0,1,0,1,0,0,0
2010,0.9136302406932312,4.0,2.5,9.8,1,0,0,0,0,1,0,0,0,0,0
2022,0.0530501108062257,4.0,1.3,6.6,0,0,0,1,0,1,0,0,1,0,0
2015,0.8790216631391781,4.0,2.7,11.5,0,0,0,0,1,1,0,0,0,0,1
2018,0.5242289910649092,5.0,3.2,8.9,1,0,0,0,0,1,0,0,0,0,0
2015,0.5541740884670433,6.0,3.6,10.4,0,0,0,1,0,1,0,0,1,0,0
2018,0.6518596770006515,6.0,3.5,5.7,0,1,0,0,0,1,0,1,0,0,0
2016,0.488406492199566,4.0,2.0,5.5,0,0,0,1,0,1,0,0,1,0,0
2022,0.2202610811790777,4.0,2.0,7.4,0,0,0,1,0,0,0,1,0,0,0
2021,0.2586811186707781,4.0,2.0,6.7,0,0,0,0,1,1,0,1,0,0,0
2021,0.3433537464799595,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2015,0.5170000100898671,4.0,2.0,6.6,0,0,0,1,0,1,0,1,0,0,0
2011,0.5790338701919336,4.0,2.0,8.3,0,0,0,0,1,1,0,0,1,0,0
2011,0.643554948970132,4.0,2.0,5.4,1,0,0,0,0,1,0,0,0,0,1
2014,0.442870178784595,4.0,1.8,7.1,0,0,0,0,1,1,0,0,1,0,0
2021,0.2187346148495203,4.0,2.0,8.3,1,0,0,0,0,0,1,0,0,0,1
2022,0.2006463647546525,4.0,2.0,6.3,0,0,0,0,1,1,0,0,1,0,0
2021,0.2080285267530753,4.0,2.5,7.9,0,0,0,0,1,1,0,0,1,0,0
2015,0.442594367875944,4.0,1.4,6.5,0,0,0,1,0,1,0,0,1,0,0
2011,0.8066711382130201,4.0,1.4,6.4,0,0,0,0,1,0,1,0,1,0,0
2016,0.7134449405807514,4.0,2.0,7.3,0,0,0,0,1,0,1,1,0,0,0
2011,0.8241192450331947,4.0,1.4,6.2,0,0,0,0,1,1,0,0,1,0,0
2017,0.5221878779875004,4.0,2.0,6.7,0,0,0,1,0,1,0,1,0,0,0
2023,0.0715755055997366,4.0,2.0,8.3,1,0,0,0,0,1,0,0,1,0,0
2020,0.3561543834962919,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2012,0.7747301079940216,4.0,2.0,6.4,0,0,0,1,0,1,0,0,0,0,1
2014,0.6702112452426596,3.0,1.2,4.6,0,0,0,0,1,0,1,0,1,0,0
2007,0.7981568842428861,4.0,2.4,9.2,0,0,0,0,1,1,0,0,1,0,0
2019,0.4392978678162464,5.0,3.2,8.7,1,0,0,0,0,1,0,0,0,0,0
2011,0.6727133127403802,4.0,2.5,8.9,0,0,0,0,1,1,0,0,1,0,0
2023,0.0037217813903303,4.0,1.6,6.9,0,0,0,0,1,1,0,1,0,0,0
2013,0.5307944689315048,4.0,1.6,6.7,0,0,0,1,0,0,1,0,1,0,0
2022,0.2067598921701236,4.0,2.5,6.8,0,0,0,0,1,1,0,1,0,0,0
2020,0.4474300948979335,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2018,0.4141971169810043,4.0,2.5,8.4,0,0,0,0,1,1,0,0,1,0,0
2018,0.5357040013593709,4.0,2.4,7.9,0,0,0,0,1,1,0,0,1,0,0
2014,0.728804481573642,4.0,2.5,9.2,1,0,0,0,0,0,1,0,0,0,0
2019,0.4302601547375134,4.0,1.4,7.2,0,0,0,1,0,1,0,0,1,0,0
2016,0.5362774605308843,6.0,3.0,5.9,1,0,0,0,0,1,0,1,0,0,0
2019,0.3255806628543056,4.0,2.5,4.2,0,1,0,0,0,1,0,0,1,0,0
2017,0.5250695521993438,4.0,2.5,8.1,0,0,0,0,1,1,0,1,0,0,0
2021,0.3885112570208096,4.0,1.8,4.2,0,1,0,0,0,1,0,0,1,0,0
2022,0.149339983637707,4.0,1.5,5.2,0,1,0,0,0,0,0,0,1,0,0
2020,0.3173283172918916,4.0,1.9,8.6,1,0,0,0,0,1,0,0,0,0,1
2021,0.290908181393492,4.0,2.5,7.4,0,0,0,0,1,1,0,1,0,0,0
2010,0.6730254016718306,4.0,2.0,6.9,1,0,0,0,0,1,0,0,1,0,0
2022,0.0102876667303485,4.0,2.0,8.9,0,0,0,1,0,1,0,1,0,0,0
2018,0.4688589579731517,4.0,2.0,6.8,1,0,0,0,0,1,0,1,0,0,0
2010,0.6172629813240941,6.0,3.5,9.8,0,0,0,1,0,1,0,0,0,0,1
2014,0.6323464148043318,4.0,2.8,9.1,1,0,0,0,0,1,0,0,0,0,0
2020,0.4257116522089497,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2010,0.562478599459733,4.0,1.6,3.9,1,0,0,0,0,0,1,0,1,0,0
2015,0.3769502922161378,4.0,2.0,7.1,0,0,0,1,0,1,0,0,0,0,1
2019,0.4299563449302929,4.0,2.0,7.1,1,0,0,0,0,1,0,0,0,0,0
2009,0.6870170025403837,5.0,2.5,9.3,0,0,0,1,0,0,1,0,1,0,0
2019,0.3562548213165799,4.0,2.5,4.5,0,1,0,0,0,1,0,0,1,0,0
2022,0.0057465387979793,4.0,2.0,8.3,0,0,0,1,0,0,0,1,0,0,0
2018,0.490767289505282,4.0,2.0,7.9,0,0,0,0,1,1,0,0,1,0,0
2015,0.6286745174862433,6.0,3.0,8.7,0,0,0,1,0,1,0,1,0,0,0
2015,0.6549060617753867,6.0,3.0,7.5,1,0,0,0,0,1,0,0,0,0,0
2019,0.4066142902447209,4.0,1.4,5.8,0,0,0,1,0,1,0,0,1,0,0
2014,0.6767341573310068,4.0,2.5,4.9,0,1,0,0,0,1,0,0,0,0,1
2017,0.5983989016914169,4.0,2.8,8.8,1,0,0,0,0,1,0,0,0,0,1
2012,0.8787842757499535,4.0,3.0,11.8,1,0,0,0,0,1,0,0,0,0,0
2012,0.700459257880806,4.0,1.8,6.5,0,0,0,0,1,0,1,0,1,0,0
2018,0.4301102500160502,4.0,1.9,8.6,1,0,0,0,0,1,0,0,0,0,1
2020,0.3331851214117887,4.0,1.4,5.6,0,0,0,1,0,1,0,0,1,0,0
2008,0.5745967990666316,4.0,2.0,6.7,1,0,0,0,0,1,0,0,0,0,1
2014,0.7163429344549852,4.0,1.5,6.8,0,0,0,0,1,1,0,0,1,0,0
2011,0.8783815164404931,4.0,2.2,8.3,1,0,0,0,0,1,0,1,0,0,0
2022,0.0050501770822211,4.0,1.5,6.7,0,0,0,1,0,1,0,0,1,0,0
2014,0.7883988835710445,4.0,2.0,7.8,1,0,0,0,0,0,1,0,0,0,0
2021,0.2378406959107022,6.0,3.5,9.7,0,0,0,0,1,1,0,0,1,0,0
2017,0.8545694216170129,4.0,2.4,7.2,1,0,0,0,0,0,1,0,0,0,0
2013,0.3713964899966212,4.0,1.4,4.7,0,0,0,1,0,1,0,0,1,0,0
2020,0.4004874464942856,4.0,2.2,6.5,1,0,0,0,0,0,1,0,0,0,1
2020,0.2403383192534374,6.0,3.3,10.2,0,0,0,0,1,1,0,0,0,0,1
2015,0.6617308093304476,4.0,2.0,4.8,1,0,0,0,0,1,0,0,1,0,0
2019,0.4401850518567812,4.0,2.0,7.5,0,0,0,1,0,1,0,1,0,0,0
2022,0.0050501770822211,4.0,1.2,4.8,0,0,0,0,1,1,0,0,1,0,0
2016,0.6060010805137307,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2017,0.4646743722097565,4.0,2.0,7.4,0,0,0,0,1,1,0,0,1,0,0
2008,0.8331884833818012,4.0,1.8,8.2,0,0,0,0,1,1,0,0,1,0,0
2012,0.9220808351981826,4.0,3.0,8.8,1,0,0,0,0,0,1,0,0,0,0
2017,0.5631170593429792,4.0,2.0,6.9,0,0,0,0,1,1,0,0,1,0,0
2021,0.2554944483339016,4.0,1.6,7.2,0,0,0,0,1,1,0,1,0,0,0
2023,0.0065932440856379,4.0,2.0,9.4,1,0,0,0,0,1,0,0,0,0,0
2021,0.3003181626336505,4.0,1.6,6.9,0,0,0,0,1,1,0,1,0,0,0
2020,0.457237715155561,4.0,2.0,6.7,0,1,0,0,0,1,0,1,0,0,0
2012,0.5529882148633706,6.0,3.6,9.4,0,0,0,1,0,1,0,0,0,0,1
2018,0.7081813629433612,4.0,2.5,6.6,0,0,0,0,1,1,0,0,1,0,0
2015,0.6766869954505385,6.0,3.0,7.5,1,0,0,0,0,1,0,0,0,0,0
2022,0.0040087535215515,4.0,1.4,6.2,0,0,0,1,0,1,0,1,0,0,0
2018,0.5758718669261279,5.0,3.2,9.3,1,0,0,0,0,1,0,0,0,0,1
2019,0.4929998601086142,6.0,3.3,10.2,0,0,0,0,1,1,0,0,0,0,1
2023,0.0037217813903303,4.0,1.5,6.7,0,0,0,0,0,1,0,0,1,0,0
2017,0.699912733632037,4.0,2.0,7.9,0,0,0,0,1,1,0,0,1,0,0
2021,0.2390569334995277,4.0,1.4,5.4,0,0,0,0,1,1,0,0,1,0,0
2018,0.2953822671212259,4.0,2.5,7.5,0,0,0,0,1,1,0,1,0,0,0
2015,0.5366489288814517,3.0,1.2,5.1,0,0,0,1,0,1,0,0,1,0,0
2015,0.5291912356479291,4.0,2.2,7.8,1,0,0,0,0,1,0,1,0,0,0
2016,0.3700511055222281,6.0,3.6,10.4,0,0,0,1,0,1,0,0,0,0,0
2015,0.4987689589397185,4.0,1.8,6.7,0,0,0,0,1,1,0,0,1,0,0
2008,0.5472785557169723,4.0,2.0,6.1,1,0,0,0,0,1,0,0,1,0,0
2022,0.0065932440856379,4.0,1.3,6.6,0,0,0,1,0,1,0,0,1,0,0
2021,0.3710112914338609,4.0,2.8,7.9,1,0,0,0,0,1,0,0,0,0,0
2011,0.7660728057531327,4.0,1.8,7.5,0,0,0,0,1,1,0,0,1,0,0
